"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"MGH102.P3.C08",8.2822011029244,-3.53208129038376,1.09061905997638,3.03782090388721,-4.45573046571042,1.91838077126713,-2.95806395241058,-0.755913362870718,-0.718471374689331,1.142404816233,2.27073498046135,-2.23476433144974,1.09616022435518,3.35063091872235,-3.19311274100571,-1.63063953805211,-3.33373237492729,1.50770660684574,-1.55677210692121,3.10694885714849,0.793586765341235,-0.540588014352391,0.178126397788097,0.233855864293821,0.365699661118462,-1.87987753090004,2.36108951648485,-2.35065200144833,1.20420285989592,-2.25753860372476,0.438661257399638,2.77312129478084,2.62490752418538,-1.51996606959772,-3.57883696264791,2.06383638937464,1.90270907433627,-1.02642003696587,0.428975562332402,0.299030540926155,-0.785958428502525,0.709064345494693,0.468582033459512,0.584616064209745,1.15965121128496,-0.573730863758759,0.904706043041579,1.62698285786036,0.577799971681439,-2.21147148856673
"MGH102.P3.C09",5.30526249707705,2.79075265643731,1.70229142111591,-2.00572271684976,0.332618856849327,-2.23635964166469,-7.99565746708075,-0.151464992839206,1.75835712420715,2.82441891529648,5.66717430712924,0.500948599797369,1.18732342040219,-2.86386958404726,1.40921419842132,-1.68524812241941,0.0592180747788117,0.996720292547314,4.95379330202515,4.87364285868035,1.4573160632186,-1.92857583125143,0.829197436407364,0.499057586477639,1.51690063761007,0.0815664066331933,-1.88606669457446,-0.962860561714498,0.312420997160907,0.15085186171647,-1.00340702215345,0.414730479300398,0.860463018000028,-3.14006922520671,-1.12976150962317,0.32051539565983,0.553890447777524,-0.526545868666489,-1.27561665700461,1.39665058884298,-3.05739349149581,-0.591104712598098,-0.231340278553432,-0.634905057007684,-2.82246789390597,-0.368623634439618,1.62298061013167,-1.03147871643266,0.258645787697096,0.123297314192805
"MGH102.P3.C11",7.52113021090637,-0.717677104580244,1.41269709730822,-1.71247072808584,-0.366070141475376,-2.02951081030312,-2.04422357866448,-1.27998954815802,-0.310961558943755,0.401162719494376,4.74059184542193,-2.08913209992832,0.104804684665482,2.26164801730325,1.82261895296423,-1.14294583941495,-2.00696090600362,0.517725393308876,0.68458649536235,0.485558400214089,-2.48038517651459,0.216993958666191,2.16071781540401,2.41156120073483,0.702518706236815,-1.57717056931611,-0.546481503803873,0.829901774757421,1.84296394811732,-0.0294117088241142,0.129668242676687,1.75615106855342,0.425590256183382,0.319223760130499,-0.0814155448602507,1.51831811514998,1.98331350260298,-0.243131562943762,0.566085261140568,0.302253048232997,1.80052043633716,1.04395518770781,1.0345951991583,1.96389875178396,2.08460867422784,-0.124242796478816,-2.15413106756569,0.237262335022132,0.817289121661663,-0.0693679570971491
"MGH102.P3.C12",5.92537457038567,6.66436209500594,3.23666698519134,5.60983439019622,-2.441610575286,3.26056551396871,-7.4385940630678,3.43123688680941,2.03165610624682,2.6450314841743,2.87148154822401,-0.91061355284885,1.00047726330061,-3.90288588050207,-0.370808264246546,1.16206130488084,1.38391636282279,1.1676678437096,0.846281764826608,4.6322910593513,1.06664794615413,-0.192154503937885,1.58191817005234,0.0237411130738518,-0.432253448899807,-1.96698012003377,2.18485563458627,0.507063499591569,1.08207262676822,0.753811060516647,1.39767027389302,0.355963291637585,1.81364432457602,-1.66226520702867,-1.94842120012764,-0.519262201732933,-1.03037215701392,0.504815312969849,-2.41855859452004,-2.41434735192172,-1.10785965620306,-0.885532667446737,3.46636054593464,0.648878885115823,0.0877447908628655,-1.56775508870455,-0.820960786482462,-2.27026446695837,-1.64352044590298,2.13052704987326
"MGH102.P3.D05",7.33000932681534,7.22218639464375,2.23032180323454,5.85446580191202,-4.31817655649933,4.88518012987276,-1.17299649728983,4.88098358604768,-1.15572779855227,1.2962958052618,-1.12377480124437,1.3337900207186,-1.26147642416192,0.771970003064226,-1.70354331099202,-0.728835995421212,-0.983586313393005,-0.0126560396025724,2.36685406452945,0.83493447352646,-0.0296601552046857,-0.817650689291178,0.553396459685477,0.580495218953747,0.694766414953035,-1.13744939960711,0.680420085606475,-4.39659034668554,0.108551655247907,-0.287810319600604,1.14691396439104,3.12893144095455,0.667575931612831,1.43721813488933,-3.88118372739528,3.83800289093833,0.449840384205248,2.33530095475122,-0.262895795407324,0.489715766291167,-1.58419071359936,0.294912269468676,-1.52283524074936,-1.98170258465093,0.0705610447471847,-1.89586967789642,2.64286560185179,-0.641850092468558,0.882913331195989,0.144459519098972
"MGH102.P3.D07",2.04036309703418,4.94372851423928,-0.442580453816159,-1.5962751221576,-2.83968778683348,0.899560045657466,-1.90329064245322,-3.67766968231671,1.43355407441024,4.15401985306238,2.69574845469533,-1.10202223070663,-0.257411864241926,-0.729920593559915,-1.15690735088033,-2.79676759313704,0.480678378276477,0.388929210788265,1.45605880881494,2.85783445761747,1.59417574071052,-0.511652276982092,0.3954039316952,0.686724837149238,-1.48479952738515,-1.33460265912812,0.10778893050217,-4.57217024594833,1.73558653221684,-2.40431892917015,-0.0661130270363615,3.52093443979998,1.63744648158491,-1.62725211053396,-3.92172612532429,1.91160682387005,0.899156295637231,2.17739378686364,-1.57145716811737,0.60759512470299,-0.569968231542443,0.228816081053171,1.06386325914295,0.177154192133659,0.138780833670415,1.55098547382651,0.0586864339437927,1.31773013098855,0.411056208508647,0.570831089364886
"MGH102.P3.D08",4.3122054983782,5.63634944655037,2.6795767448887,3.89102290918551,-2.16411174259244,0.266730796758636,-7.44346261507777,1.32451684295227,0.847269675364659,4.98740937943153,3.0608072715066,-2.47962392101555,2.39871948352428,-4.43432002828381,0.119830876518106,-0.299616379350765,-1.18380861630851,0.431698374757512,1.259065638965,4.15446480957608,1.92992079504111,-2.89412118899478,1.26321916313768,1.59302135707753,-0.789325130756084,-0.556296257662703,1.72134303171929,-2.23154258968893,1.90008341736576,-3.18092393435355,0.688154748777801,3.58714026528259,0.81267683890581,-1.63585173171706,-2.88572880744341,0.872133465919884,-0.126327157658545,-1.60180810886787,-0.586699815555865,-0.64180152871871,-0.79364839780231,-1.49831716951896,1.02879348544718,-2.40140260144203,1.15287199762034,0.229296186678263,-1.14560593740853,-2.2226922960892,1.16824071104944,1.89646262859892
"MGH102.P3.D09",7.49371012196954,8.12701245642386,2.53340682150476,6.64876822769379,-5.07724903356324,6.11197230892403,-3.19076464592135,3.16843508935751,-0.124970100235491,0.928082102829316,-0.405319521899297,2.3045487003642,-2.67351431785267,0.873485775538262,-1.69951644276612,-0.751467484589694,-1.84344228514047,0.179292570404508,0.380625100482976,0.587801377727091,-0.923833672224381,-1.56231931077538,0.715090204145782,-0.733191666450804,-1.98239695076344,-1.50674430718338,1.05743902657544,-2.49006800790435,1.86514217265307,-1.29098066559728,1.54737301809262,3.24011434122811,1.26615069010567,0.68298690725102,-1.99783974825226,0.305092927117301,1.04857333532391,2.90625918353842,0.429038679528856,1.65764510951016,-1.59421906604047,-0.936619409771168,-1.80134004462533,-0.340733926877776,-0.372151035656301,2.09952658218642,2.54580682969997,1.49736955032428,-1.59057793582679,-1.24128336994286
"MGH102.P3.D11",6.20630719781891,5.13087022129618,2.55238152310037,-1.44843163532505,-0.0888664662863001,-0.0603182748152299,-7.07423850227463,0.295590341655639,2.21850456858318,2.20440181863153,4.87670271732828,-1.83089444011599,1.85613095240966,-2.58419639010479,1.32518591427741,-2.5175708051119,1.04647434315389,1.36228444411108,6.30890433399505,5.46575347058016,0.769893997295387,-1.67383219148313,2.4321008153524,-0.0630059846815975,1.65891374659677,-0.951894875934615,-2.22429205744385,-0.122884209649749,-0.0753795342931943,1.00331516399787,-1.52485349239579,1.25690464235808,-1.64867213274793,-1.16779340681724,-2.21714014321637,-1.37222249267238,-1.23382916901645,-1.54975315184168,-2.65606800636256,0.266237775737757,-2.20445740166192,-1.76059253083117,-0.806278302347401,-2.91820761303698,-2.08738525832621,-2.00436260621961,-1.58078604071339,-2.4450975943921,0.901218013099194,-2.2958013861566
"MGH102.P3.D12",7.30665969465481,8.22869998378459,2.45282379631132,6.03431702376376,-3.49564738439257,5.72588151186138,-4.90462277273147,4.93454596843524,-0.385572073408978,3.8343299743685,1.46565632384746,0.7539058672983,-1.61465449741475,-0.910102403819192,-1.33317792620222,1.47070058607437,-1.34744780781961,0.933823770042322,0.548202650858188,1.80153470997047,1.45130978736073,-0.601217336005857,0.784390412613432,-2.06593519156004,-0.00209810499615293,0.494298349066261,0.964877969744218,-1.67301865465253,1.23211174287429,0.253214950938134,0.427223908761572,2.473261377757,2.52811220278828,1.3239406691064,-1.58237568385865,1.24149658360966,0.0480967977413137,3.0354050596813,-0.361095273999834,0.0724024380140683,-3.11389883029804,-0.640568238223343,-0.608291010680944,1.35119376487101,1.51357836564548,-1.09944991558288,-0.160246971357691,-0.703592370146681,1.11890760601928,0.22169980236289
"MGH102.P3.E02",10.1772222112701,-18.6248888326442,-0.459085000598707,5.09978422581417,-3.1973392179,3.86094966697543,-0.436768240569945,1.69798616017741,1.5875959907657,2.82490574203335,2.12445186190789,-0.35002471483184,0.240873370646298,1.53560281070797,-1.83130911433714,-0.616404414982266,-2.03853124432213,2.16988868716949,-1.98709900574272,1.19749286471889,-1.58051465183622,-1.38334202260622,1.50361287157459,-0.850456135091085,0.447624585584426,0.686627811088524,0.088146776022939,-0.821808574452176,0.0835516203986346,0.794871648880958,1.37393874740998,2.25406412703658,0.149809016533662,-0.512919171821947,-0.552205519781004,1.78913953017794,-3.32018994704099,3.15449496660836,1.46504426222646,0.470789960314404,1.89799039033268,-1.18605755214724,-1.19862922771632,-2.69765162905074,0.269889517102965,2.58015700817969,0.966113955930412,-0.155593517527648,-0.124423895140736,-1.89290678750523
"MGH102.P3.E03",7.68401841274935,6.58852039546009,2.54657710333114,0.127823207781427,-0.376313185291936,-2.20042930757538,-5.09472736165947,0.610572963759815,1.46376897650186,2.7748994201076,2.43149702119769,-1.00745407476663,2.26802485611198,-0.730734096753141,0.917886409955838,0.965715109404426,1.27053241502739,1.1903689850092,4.94386348792422,4.88844615676242,-2.53293780813199,-2.51990775998373,1.72428626170593,2.75427498391836,0.509687324709983,-2.61921368289897,-3.67235819540109,2.37469355492464,2.35011042974523,1.41586156380334,-2.46843848838852,-0.362822675726861,0.181799384602845,0.702167247105428,0.388460334037936,2.18424273813029,-0.647840040347061,-0.0854244684410643,0.675878766405764,1.20337462355168,-1.61377359474325,-1.46505084957339,-0.605223068461776,-1.83201650836112,1.79962165049925,-2.69147029281603,-0.0706535478573547,-2.5332799703219,1.87613164059776,0.00304614404629512
"MGH102.P3.E04",4.30337357034299,5.42595113457044,0.151317070144183,-1.48906243477856,-2.37692819274974,-1.65641484486811,-3.6325977418592,-0.221630411180856,1.86189335672703,3.26752488882798,4.13219067041684,0.139882886447293,2.29877761826002,-1.76722974681354,0.37960403857121,-2.09865791384332,0.793999264573638,1.67874998883525,0.695589253697653,3.3153637444025,1.4125856463379,-1.63037961322899,1.58604442157961,0.908747307796747,-0.417720079432024,-0.851123030691836,-2.195756313032,-1.67924368772478,1.00347219989946,-0.676263647510101,-0.516732154286636,3.15595110616432,1.53421598474149,-3.0156911459162,-0.757032085746822,0.833665362363531,-0.0790584113686175,0.635895105897013,-2.20710543965779,-1.28100410250173,-0.949086389435803,-1.07898565340314,1.93117225636161,0.0129523557074101,0.864457020246188,-1.41046337674175,-1.63844888037812,-0.446216937728951,-0.121772510295476,-0.0435483020868211
"MGH102.P3.E05",3.17672585723093,5.26999977329151,0.580800782990151,-0.49536863002722,-3.77265122112366,1.60231465677831,-1.73319270633714,-1.76366526881665,1.03068826308008,1.78091870308285,2.83719167423608,0.679654494662251,-0.389492582218375,-1.31326802116683,-1.56665108636006,-1.31264205662334,-1.25332977346897,1.25638453164533,0.67794102395269,4.10041954956324,1.38255153584489,0.119803301422906,1.67446678321357,2.41501137121459,-1.79007681371485,-2.26278694592501,3.39761303343991,-4.39396556249488,2.48829538346432,-3.14464777385925,-0.360779294781044,3.52995946651915,1.42384858851121,-1.06215060316383,-4.55229028038224,3.41435363717237,1.86192072753219,1.49432834700418,-0.972132668609713,0.497971115727197,-2.452659019239,-0.926756356906041,0.913626152670838,0.0751805377637926,-0.0626255828050824,0.153470093702399,-1.44394533638228,-1.92828516910197,1.94697862263966,0.931636818935662
"MGH102.P3.E10",7.85274602824842,-4.7277964282978,0.242987767216193,1.28381560389662,-4.75122923034584,1.37427758389123,-2.9372201961617,-1.65881295718565,-0.357748174586842,-0.270302822104028,4.23137398103561,-2.61794604425488,2.40057660278516,1.90510396882367,-2.2569839221761,-3.41163770164408,-5.02920921418574,1.4452257410461,-0.589889367016647,5.05169679151491,-0.423563651908818,-0.887573325348277,0.868924929396951,2.38996034657901,-0.143310285034734,-1.89584655142649,1.04818583197213,-3.03739610800353,2.29955977513833,-1.68956713513354,0.0499055775669969,3.59748426276738,1.84319691606322,-2.01671024454354,-2.40857195107939,2.07878938199539,1.1192048572562,-1.23104554843736,0.443550341453472,0.576104572549959,0.857957502695543,0.321177515171161,-0.398304691361833,0.80743451822886,-0.88309191570802,-0.09923468587455,1.86892419123263,1.53382177969012,1.79423370993049,0.302180411492411
"MGH102.P3.E11",8.79193436093477,8.33397546863629,3.21737038854068,6.22442458352961,-3.01015827165013,6.95176056628649,-3.11849942593102,6.1911348627369,0.559718932271126,1.49233177826029,0.00758355619594051,1.16856440842068,-1.38330637622915,-0.0601150432391663,-2.7366697099681,0.863242237365005,-0.534993615757491,1.25956199551585,3.09054023426175,0.812806583491946,-0.705152052412577,-1.98885818695259,0.984934013544447,-0.913020211236878,0.443092587286711,-1.63435232742802,-0.154746995232935,-2.46321867923107,2.45281286896854,0.777154396727028,0.716648540533314,1.41585305690513,0.397767390777427,0.849619095767263,-5.54416533990895,3.29494659079781,-0.246214983903742,2.42490376180853,0.525944725437323,1.15221334028832,-0.202652757150464,-0.55569072631807,-1.33345688561377,-1.67881617639931,-0.574278457198372,-0.0693897557164399,-1.35031036895696,-0.86097721346483,0.781857782455585,-0.398239241705895
"MGH102.P3.E12",5.25183363639872,4.57255269695002,1.51501631625404,-1.5468143134,-0.261470783184811,-1.49988435424159,-7.60919849974873,-1.69764017944359,1.96209605149984,4.24943171674512,4.14149649250287,0.011625982171751,1.01573188858453,-2.2424120032879,1.53087279607479,-2.88333292368014,0.172948484690097,1.4233526891803,4.88620876054091,4.71732161905325,2.25950399873213,-2.44388681799936,1.43390727166302,1.16002452740427,0.375097267054902,-2.05125227234419,-2.74273228066891,-1.40567287903701,1.78918099787864,0.816597909631183,-3.4580494752848,0.752316561638628,1.81777627867889,-0.382903832671205,-0.36914882190664,-2.03450979744895,0.0644485488092656,-1.38383529063479,-1.68052293616032,-1.7650377335862,-1.46906706541184,-2.0599599182892,-0.351730551971506,-2.51330334451044,-1.24415794680779,-2.34409130310783,-0.688468261560587,-1.82921055784703,0.231322128169149,-1.54277712159262
"MGH102.P3.F01",5.84393203378293,6.53105162265561,1.44321698011918,3.40309824095846,-3.08554212550759,4.64259370627627,-4.06698491229842,1.4818961903413,1.09740613736796,3.90257098953247,1.89762422411849,0.253858296328097,-0.499423890656427,-0.270701566182309,-0.0489189587225105,-0.229365160600512,-0.450995906876163,-0.460905045606276,1.4772609147518,3.30940845234386,0.48087607456315,-2.24873893049427,0.415563361729072,3.57801391476661,-3.12994836999758,-3.6500548793478,3.66587228261731,-4.81339494304908,2.74030233743992,-1.90019605286004,0.795185595320167,2.92130300781316,1.43388302274874,-1.6568884368417,-2.58719329348362,1.65073131119871,0.846072566087467,0.818612564521282,-0.712512546198426,0.848871975093908,-1.77518815354803,0.164654633156747,-0.110102039467103,0.0341709760798926,-1.88651416136175,2.46062422635883,-1.27282520271031,1.20202936688831,0.314693282087016,0.902013094047619
"MGH102.P3.F02",9.8236102215356,-7.70554072481261,2.12862211074294,5.54261366840243,-4.33343966734581,3.66871767980143,-2.55736196443794,2.04431523098837,-0.168920123126293,1.68627695971468,2.51101655696412,-1.29245849671967,1.13175124969187,2.10721812457338,-3.84364698007012,-0.271870919666758,-2.65199298236945,0.756273881839074,-2.53560999339358,3.33962040302436,-0.38857181164098,-0.714514829777577,1.14263463208901,0.599379541409657,-1.55676088660144,-1.76210065893,2.8343529966543,-4.07190079192908,1.83278475921839,-1.04055506648366,1.79029520441962,3.47150902884331,1.12566958835246,-1.43459621088266,-0.892442471756375,4.27108567957007,-1.12723716353525,-0.575008880922809,0.22314105759663,0.906397460634052,-2.23138609205504,0.559139167625466,-1.18812117333079,1.24280494856897,0.32694100863664,0.472668537023383,-0.811762917738306,1.08728364807067,2.54956755667025,-1.51453879401256
"MGH102.P3.F03",5.50229398063909,4.89022596838586,2.7369879581666,-1.28103566523153,0.0221868678751996,-1.94516700837163,-8.36795052628623,-1.26964143997157,3.39442845868404,4.983431446796,4.06206255790522,-0.0428938094817665,2.06819765250794,-2.02229447712145,1.47308863195372,-1.95358621627044,0.0670085762354,2.98495894327918,4.32732075822567,3.55615124200063,2.05972786129883,-2.26873778381078,1.23373365319807,0.791982449387421,0.45154431932615,-0.903213450864183,-4.04774266012972,-0.667392368741167,2.93642791362374,-1.9552941483285,-3.20331650885803,1.75582130081166,2.59629788629113,-2.52319232870163,-2.08924810029647,0.989167732557652,0.343273625249223,-1.42180307490164,-2.11383485330418,1.35149677463114,-2.32052667463265,-2.64148414487297,1.17689402146085,-1.21779317076245,-2.54022556486267,-0.523548558124471,0.603924311073109,-0.0990782284174774,2.20123291980912,1.81035165923472
"MGH102.P3.F04",4.70703644499966,3.88382196924248,0.94982209096949,-0.969511379781351,-0.758694119442349,-1.74065979694242,-7.2905975415966,0.754966373645583,1.52368727560611,2.54498436016633,4.80850783548649,-0.157868238889178,1.95394450461308,-2.02845127557022,0.0798964152067531,-1.55002001459878,0.363256193006253,2.80825089752944,5.07566790684271,4.91064229702978,0.313484811369032,-2.4082355893251,2.45274121673651,1.18969526972282,1.89679258218566,0.681971350631545,-2.3041947594137,-0.134419573924784,1.87409034892945,0.419153755345649,-3.33335088873663,1.91990786777098,1.42538193412893,-0.826816929991921,-2.38545596504275,0.197658763642317,0.41135976466223,-1.20584366773536,-0.396734834790302,-0.222356208873665,-3.15381009088229,-1.06614400005036,0.726168093513394,0.120340659993779,-2.14076172127344,0.242857319046524,-0.423579195908564,-1.86668549744217,0.0540121800430791,-1.17253208237968
"MGH102.P3.F05",8.29815027308665,-6.3634448784846,3.05654271182196,0.065824711613636,-0.587386628765548,-1.84311256243709,-9.36211308171565,-0.734653508722212,2.30195092156186,4.30988830545913,6.31672028545171,-1.46585081037177,3.62235840108878,-0.0391494126098687,-0.070194130497152,-1.44057100437815,-3.31969897881587,2.13102203937337,2.92769115408532,5.0881430106645,-0.540242764448827,-1.88061656890631,2.16177399748813,0.800825120476033,1.3802337778094,-0.145325838348533,-1.44413668229644,0.916503634128636,1.31685834507841,1.07611658653689,-2.89351925956267,3.17049869152126,-0.321972639149088,-0.973941689510091,-2.24444259829137,-0.589338086664391,-0.584991708046919,-0.373880226093136,-1.62691504774157,-0.933335147023672,-5.40817899077704,-1.89573887993324,1.32171243687711,0.577642594370803,-3.15464422339805,-3.16743358341643,-0.0565179565905611,-1.98120197710874,2.16002636606462,-0.0582483426526247
"MGH102.P3.F06",3.78071832551741,2.79095445727142,0.770880627995806,-2.14860717855079,-0.921396345179612,-2.58442684895334,-7.19737844882413,-1.58639544890344,1.19964684216161,3.00466244491344,4.35624208890597,-2.35453936166191,2.4608412750714,-2.82917474161084,1.0274052110426,-1.2656084092361,-0.188852056957941,1.28464617656992,5.03057924839517,5.03680113290939,1.87580399239294,-3.23727973080961,0.901071157070646,0.865762961726148,0.738365265159395,0.389493818616885,-0.997429887799427,0.504772553979708,0.498626995166224,0.077800359730522,-0.681658888575833,0.645628739301326,1.27061511297668,-2.07429107436318,-1.50419220966947,-1.67306611933683,0.185194183052889,-1.21576763104768,-1.46225785113942,0.275715059363788,-2.85371382499275,-2.8849306545598,0.689560838709446,-1.15611299371752,-1.96296127046213,-0.0898993011606204,-0.686628705880856,-2.07601062769646,0.798856157585039,-2.10622051891227
"MGH102.P3.F07",5.44354455789574,4.96348173348359,1.19727741217939,0.664096097293225,-0.375149777962271,-3.35612026496293,-5.13012266282374,-0.251441045281485,1.59344541201728,3.47461606240226,5.63951111403646,-1.55857300196431,2.68094609332962,-3.92214916428734,-0.176982330319788,-0.783609611147483,-1.47250358607066,1.28695545049851,4.51556451583734,4.10932091651643,-1.32482745365454,-2.61829362785139,1.50959449030724,1.18509836798435,-0.908332590091185,0.171297187550441,-0.479577369431172,1.02595598578356,0.805118747541292,-0.489782954318437,-2.70003109017788,2.75857204385592,1.37375655268087,-0.844623169777269,0.0869472024904812,-0.65988364452195,-0.710496153155886,0.716783765882025,-0.445583961467133,-1.44159132036857,-0.520007231067392,-1.94492182935625,2.14107698601395,-1.86198599492744,0.107231466445901,-2.14706782974647,-0.199233239090683,-3.02090973509698,0.315658795410788,0.563025734420385
"MGH102.P3.F08",6.48190408168796,8.29603625482506,2.50321809456105,7.47617451366696,-5.75074144257761,5.36833726619088,-2.39338452014678,2.27871947317453,0.539125173119155,2.77240785157623,-0.345410361479431,1.53780010338522,-2.39370711428797,1.32724052140489,-2.88731543788031,0.113059445830447,-0.951965262050288,-1.35938986582654,0.109549037298318,0.615905212151488,0.335392325921125,-1.23484374544877,0.324431165668593,-0.138404057323851,-1.25192291538194,-2.79909407098506,-0.703197255281581,-4.80654498957626,1.56474435496512,-0.98629765080498,1.42678186641221,2.68170670171163,1.55584690271538,-0.535665850945682,-2.12287362932982,1.41951755336712,-1.24507212837452,1.54835181988119,1.1247834947121,1.70841380205989,-3.29388645387454,0.317364634369772,-2.18146615759632,-1.94570646240755,-0.137083042517096,1.22302338463289,-0.810573240349137,3.48844469772793,-0.377087787518926,-0.277970377906537
"MGH102.P3.F09",0.685220156875538,4.10272105207041,-0.113032466629997,0.353375743151092,-3.86941841317087,1.97114072823426,-3.1941011633312,-2.96345577275254,2.42344338090824,4.09320809270181,2.52721399192828,0.336084703285783,-1.09408222990231,-2.08192098194779,-1.96001483980844,-1.56548378431595,-0.552161204976033,0.183694558019386,-1.07940613884317,2.23881506052598,1.23176973429205,-0.975066913493152,0.583210993587637,2.05767242496758,-2.22228675120194,-2.28804868750175,1.81994697592469,-5.93021838322042,0.759653509969039,-1.44487324104974,0.45124966948141,3.06285222392934,3.05524839848872,0.224073140332395,-3.6019306209864,2.74621544025013,1.69551412091526,1.26543388094277,-1.2179684618393,0.0110778458602423,0.488527715860086,1.24259999538587,0.139652080322498,-0.748317721701716,-1.01061876349484,0.827148184901541,-1.84855511118227,1.00362418895886,1.0165310240943,-1.08027297044234
"MGH102.P3.F10",3.945731758503,5.25176998160156,-0.0895278199531681,1.59268851188941,-4.33117266195006,1.93556257182328,0.478084941877487,1.58816752862805,-0.26519901460076,0.922594096082937,0.755725895556307,-0.439567006767029,-1.20367568099932,2.11850145446485,-1.38772087558526,-1.29173161106064,-0.320045094138034,0.577353022929501,1.59312883264859,1.68975503220499,0.869093478927664,-0.584726932362482,-0.0521140154585482,0.893614284510212,0.355213024614332,-0.355925775518684,2.06648488584497,-2.65580146673029,1.56891696605392,-0.902314539846134,1.67440460528524,2.28737062908276,1.71214652803716,-1.86725406934959,-3.11601525356458,2.69203205849991,1.03008075420538,-0.983184355385299,-0.58963713466616,0.504891304974916,-0.722918405848439,0.318465953863053,0.204966177239852,-0.698549558755612,1.36908998570604,0.841342887685538,-0.337935147542469,1.32148586224531,1.41848539576856,-0.320527062936174
"MGH102.P3.F11",7.83514891363681,8.35198845944285,2.15111135759751,4.81324504079459,-2.73875982866518,5.58590866711089,-2.13198496500791,4.32293771764913,0.804277758429724,0.918293621778846,0.440425932376317,2.6980751777726,-1.27783506171855,0.692595517847209,-1.03943319579702,-0.341093632602837,-0.177963779088508,1.35108535165449,0.62168276648857,1.29002214746193,-0.985193219424081,-1.30710433936003,1.66085074840231,1.4826733381925,-1.73796087600737,-1.22124948122197,-0.000921123677683383,-3.22966648720292,2.3914366023441,-1.7957585889215,0.583097471364345,4.55993464475008,1.30755874186278,-0.470377682153339,-2.55569151445513,2.79024175698622,0.258798700825172,1.60061483369022,2.3997530056527,0.899875854369518,0.383094353063909,-0.359063844554468,-1.23733452314379,-0.502751130025388,-0.440187653819814,1.82229732534535,0.606508806838521,-1.87816934654692,2.80589933719396,-1.00189725943778
"MGH102.P3.F12",10.8529323949157,-12.7675733755228,1.49944098956026,6.70540268137111,-5.03155972195722,2.19414908297582,-1.89088149725865,-0.472239413350859,0.410462709849343,2.63295745489892,2.07836108257267,-1.49156737611248,1.44771152740859,0.467891486779502,-2.44732987441316,-1.64092498469169,-3.93709092170182,1.54206320520306,-2.66123182556935,3.14940674515444,1.9798325350012,-1.42568487234195,0.838326807430629,1.30452586036833,-0.46911149370614,-3.47536776949057,3.31949602847201,-3.01517857227702,0.667937919934781,-1.36147872571493,-0.488670052379577,4.50195396941675,1.60703221734013,-2.13661978299432,-3.26113762959073,2.41847752954093,0.340464632480344,0.0961997446506502,0.057725513105146,-1.17859585502676,0.397567443302543,0.1786191752217,-0.0962324025216105,-0.953454014461689,0.184677025830472,2.28533263795252,2.08499366639986,-0.281549075123603,0.307247327603556,1.3081364545641
"MGH102.P3.G01",8.4482565342545,7.14185952718425,2.45072268579456,5.68695085151969,-3.6951572869187,5.14930335144267,-3.26706521517774,2.59250190227651,0.26370814541023,0.556138657777104,1.727521617213,2.69313167918816,-1.38201751017875,1.94719752553751,-1.96507233376972,-1.14414526503126,-2.16959723010586,0.0124144906706795,1.79501929829568,0.792678634181566,-1.92331475260284,-2.3336811001544,1.13770871032768,0.756355554938479,-0.851344112951359,-0.179133917040063,-0.17446180119977,-1.89911650636454,3.19150341505713,-0.841355878900687,0.156665069429112,2.10975420700595,-0.514720714621996,-0.908560048860747,-4.07546394171243,2.34913540620869,-0.327756722435152,0.502058576495677,-0.767215801542659,0.234649992536849,0.272299561225196,-0.534754810377,-2.18509394841002,0.337517675011178,-1.92579025823183,2.26050379126178,0.873731011853806,-0.330236990964006,-0.116513233987095,1.83630698827232
"MGH102.P3.G03",0.698309298813374,3.45791084692748,-0.691524795109517,-0.260554947490237,-3.40805647852317,1.96196499938183,-2.54344009041177,0.0223104303161927,2.75184437978841,1.27640658737804,3.24749251713429,0.887976014005299,0.239018112682628,-1.16090217118897,-2.92265864552072,-1.91948404022553,0.249945873113664,0.971927771020043,0.122064912064264,2.43919702625768,1.38949744924992,1.59632303208346,0.345841876178632,2.75534582431726,-0.125982884811375,-1.25941063600937,1.49481510430744,-4.38144610348299,0.725507168271004,-3.69370101480378,2.50935946805676,2.58394488684219,3.67736212545399,-1.89395675500794,-6.2620562532155,3.24638582031954,2.14939074143295,0.470703936496695,-1.86297281338105,1.1367045598755,-1.08561713630085,-0.764659133083141,2.41774180916624,-0.626388178496563,0.135523673295938,0.28773978866373,-0.164873416347657,0.989572621347877,2.11635186930362,0.774198384688156
